,year,month,intent,police,sex,age,race,hispanic,place,education
35655,13,8,0,0,1,32,4,210,2,3
35656,13,9,0,0,0,84,1,100,0,3
35657,13,8,0,0,0,45,1,100,2,2
35658,13,8,0,0,0,69,1,100,0,2
35659,13,9,0,0,0,30,1,100,0,4
35660,13,9,0,0,1,61,1,100,0,3
35661,13,9,0,0,0,43,4,210,0,1
35662,13,8,0,0,0,68,1,100,0,4
35663,13,8,1,0,0,25,4,210,0,1
35664,13,8,0,0,0,60,1,100,0,3
35665,13,9,0,0,0,47,1,100,0,2
35666,13,7,1,0,0,32,4,210,2,1
35667,13,9,0,0,0,70,1,100,0,4
35668,13,9,0,0,0,48,1,100,3,1
35669,13,9,0,0,0,53,1,100,0,4
35670,13,9,0,0,1,69,1,100,3,1
35671,13,9,1,0,0,16,4,210,5,1
35672,13,8,0,0,0,27,4,210,2,2
35673,13,8,1,0,0,27,4,210,1,1
35674,13,8,1,0,0,45,1,100,0,2
35675,13,9,0,0,1,91,1,100,0,2
35676,13,9,0,0,0,36,1,100,0,3
35677,13,9,0,0,0,84,1,100,0,2
35678,13,9,0,0,0,37,1,100,0,1
35679,13,9,0,0,1,58,1,100,0,3
35680,13,9,0,0,0,72,1,100,0,4
35681,13,9,1,0,0,24,4,210,0,1
35682,13,9,0,0,0,68,1,100,0,3
35683,13,9,1,0,0,24,1,100,2,3
35684,13,9,0,0,0,20,1,100,2,3
35685,13,9,0,0,0,84,1,100,0,4
35686,13,9,1,0,0,38,3,100,1,1
35687,13,9,0,0,0,55,1,100,0,4
35688,13,9,0,0,0,90,1,100,0,3
35689,13,9,1,0,0,42,1,100,2,3
35690,13,9,0,0,1,55,1,100,2,4
35691,13,9,1,0,0,25,2,100,0,2
35692,13,9,1,0,0,25,4,210,5,2
35693,13,9,0,0,0,79,1,100,0,2
35694,13,9,0,0,0,41,1,100,3,4
35695,13,9,0,0,0,80,1,100,0,1
35696,13,9,0,0,0,64,1,100,0,2
35697,13,9,0,0,0,29,3,100,0,3
35698,13,9,0,0,0,43,1,100,0,4
35699,13,9,1,0,1,21,4,270,0,2
35700,13,9,1,0,0,36,4,210,1,2
35701,13,9,0,0,0,80,1,100,0,3
35702,13,9,1,0,0,26,3,100,0,4
35703,13,9,0,0,0,67,1,100,0,1
35704,13,9,0,0,0,22,1,100,2,2
35705,13,9,0,0,0,61,4,210,0,3
35706,13,9,0,0,1,57,4,282,0,3
35707,13,8,0,0,0,69,1,100,0,4
35708,13,9,0,0,0,34,4,210,2,1
35709,13,9,0,0,0,58,1,100,0,3
35710,13,9,0,0,0,70,1,100,0,3
35711,13,9,0,0,0,64,1,100,0,3
35712,13,9,1,0,0,18,4,210,1,1
35713,13,9,0,0,0,90,1,100,0,2
35714,13,9,0,0,0,81,1,100,2,1
35715,13,9,1,0,0,27,3,100,1,2
35716,13,9,0,0,0,17,4,210,0,1
35717,13,9,0,0,0,81,1,100,0,4
35718,13,9,0,0,0,61,1,100,0,4
35719,13,9,0,0,0,52,1,100,0,3
35720,13,9,0,0,0,77,1,100,0,3
35721,13,9,0,0,0,45,1,100,0,2
35722,13,9,0,0,1,16,1,100,0,1
35723,13,9,0,0,0,36,1,100,1,4
35724,13,9,1,0,1,23,4,210,0,1
35725,13,9,0,0,0,74,1,100,3,3
35726,13,9,0,0,0,44,4,210,0,3
35727,13,9,1,0,0,19,1,100,1,3
35728,13,9,0,0,0,39,4,210,1,1
35729,13,9,1,1,0,30,1,100,0,2
35730,13,9,0,0,1,31,1,100,0,3
35731,13,9,1,0,0,32,1,100,0,4
35732,13,9,0,0,0,50,4,210,0,3
35733,13,9,0,0,0,52,1,100,0,3
35734,13,9,0,0,0,28,1,100,0,4
35735,13,9,0,0,0,52,1,100,0,3
35736,13,10,0,0,1,49,1,100,0,3
35737,13,9,0,0,1,57,1,100,0,2
35738,13,10,1,0,0,59,4,210,0,2
35739,13,9,0,0,0,28,1,100,0,2
35740,13,10,0,0,0,60,1,100,0,2
35741,13,10,0,0,0,21,1,100,3,3
35742,13,9,1,0,0,19,4,210,5,1
35743,13,9,0,0,0,57,1,100,0,2
35744,13,9,1,0,0,61,2,100,1,2
35745,13,10,0,0,0,24,4,210,0,3
35746,13,10,1,0,0,28,3,100,0,3
35747,13,10,1,0,0,22,1,100,0,2
35748,13,10,1,0,0,50,4,210,2,1
35749,13,10,0,0,0,69,1,100,0,2
35750,13,9,0,0,0,37,3,100,2,3
35751,13,10,1,0,0,37,4,210,5,3
35752,13,9,1,0,0,25,1,100,0,2
35753,13,10,0,0,0,75,1,100,0,1
35754,13,10,1,0,1,24,1,100,0,2
35755,13,10,0,0,0,31,1,100,0,4
35756,13,10,0,0,0,58,1,100,0,2
35757,13,10,1,0,0,36,4,210,2,1
35758,13,10,0,0,0,15,1,100,0,1
35759,13,10,0,0,0,40,1,100,3,1
35760,13,10,0,0,0,37,1,100,2,3
35761,13,10,1,0,0,27,1,100,0,2
35762,13,10,1,0,0,18,3,100,0,2
35763,13,10,0,0,0,53,0,100,0,4
35764,13,10,0,0,0,51,1,100,0,4
35765,13,10,0,0,0,62,1,100,0,2
35766,13,9,0,0,0,20,3,100,0,3
35767,13,10,0,0,0,68,1,100,0,4
35768,13,10,0,0,0,33,1,100,0,2
35769,13,10,1,0,1,38,1,100,2,3
35770,13,10,0,0,0,34,1,100,0,3
35771,13,10,0,0,0,39,1,100,0,4
35772,13,10,1,0,0,20,3,100,0,2
35773,13,10,0,0,0,70,1,100,2,4
35774,13,9,0,0,0,70,1,100,2,5
35775,13,10,0,0,1,83,1,100,0,1
35776,13,10,1,0,0,32,3,100,0,3
35777,13,10,1,0,0,23,4,210,1,1
35778,13,10,0,0,0,47,1,100,0,3
35779,13,10,1,0,1,19,4,210,0,2
35780,13,8,1,0,0,23,4,210,3,2
35781,13,10,0,0,0,84,1,998,0,4
35782,13,10,1,0,1,21,4,210,0,3
35783,13,10,1,0,0,23,3,100,0,3
35784,13,9,0,0,0,55,1,100,0,3
35785,13,10,0,0,1,53,4,210,0,2
35786,13,10,0,0,0,44,2,100,0,1
35787,13,10,0,0,0,66,1,100,0,2
35788,13,10,0,0,0,33,1,100,0,3
35789,13,10,0,0,0,80,1,100,0,4
35790,13,10,1,0,0,57,1,100,0,4
35791,13,10,0,0,0,86,1,100,0,2
35792,13,10,0,0,0,27,1,100,0,3
35793,13,9,1,0,0,20,4,210,1,2
35794,13,9,1,0,1,55,3,100,1,3
35795,13,10,0,0,0,63,4,210,0,2
35796,13,10,0,0,0,63,1,100,0,3
35797,13,10,0,0,0,66,1,100,3,4
35798,13,10,0,0,0,83,1,100,3,2
35799,13,10,1,0,0,28,3,100,2,1
35800,13,10,0,0,0,35,4,210,0,2
35801,13,10,1,0,0,38,4,210,1,3
35802,13,9,0,0,0,23,3,100,0,3
35803,13,10,0,0,0,29,1,100,1,1
35804,13,10,0,0,1,63,1,100,0,2
35805,13,10,0,0,0,30,1,100,0,2
35806,13,10,0,0,0,51,4,210,0,3
35807,13,10,0,0,0,34,4,210,0,1
35808,13,10,0,0,0,50,1,100,0,1
35809,13,10,0,0,0,64,1,100,0,3
35810,13,10,0,0,0,65,1,100,2,4
35811,13,10,0,0,0,80,1,100,0,2
35812,13,10,1,0,0,41,1,100,0,3
35813,13,10,1,0,0,42,3,100,2,3
35814,13,10,1,0,0,42,1,100,0,2
35815,13,10,0,0,0,61,1,100,2,3
35816,13,10,0,0,0,29,4,210,0,3
35817,13,10,1,0,0,25,4,210,0,1
35818,13,10,0,0,1,84,1,100,0,2
35819,13,10,1,0,1,17,4,210,0,1
35820,13,10,1,0,0,17,1,100,0,1
35821,13,10,1,0,1,33,1,100,0,1
35822,13,10,1,0,1,36,1,100,0,1
35823,13,11,0,0,0,51,1,100,0,3
35824,13,10,0,0,0,56,1,100,0,2
35825,13,10,1,0,0,25,4,210,0,2
35826,13,10,0,0,0,51,1,100,2,2
35827,13,10,0,0,0,73,1,100,0,2
35828,13,11,0,0,0,39,4,210,0,2
35829,13,10,0,0,0,44,3,100,0,2
35830,13,10,1,0,0,66,1,100,0,2
35831,13,10,1,0,0,27,4,210,1,2
35832,13,11,0,0,0,44,1,100,2,3
35833,13,11,0,0,0,75,1,100,0,3
35834,13,10,0,0,1,41,1,100,0,4
35835,13,11,1,0,0,36,3,100,5,3
35836,13,11,0,0,0,43,1,100,0,2
35837,13,10,1,0,0,31,3,100,1,3
35838,13,10,1,0,0,23,4,210,0,3
35839,13,11,0,0,0,43,1,100,2,3
35840,13,10,0,0,1,81,1,100,0,4
35841,13,10,0,0,0,38,1,100,3,2
35842,13,11,0,0,0,65,1,100,0,4
35843,13,11,0,0,0,17,0,100,0,1
35844,13,11,0,0,0,70,4,210,0,2
35845,13,11,1,0,0,51,4,210,0,2
35846,13,11,0,0,0,39,1,100,3,3
35847,13,11,0,0,0,73,1,100,0,3
35848,13,10,1,0,0,29,1,100,0,2
35849,13,10,0,0,0,39,4,210,2,1
35850,13,10,0,0,0,85,1,100,0,3
35851,13,9,1,0,0,37,2,100,2,2
35852,13,11,1,0,0,40,1,100,0,2
35853,13,11,0,0,1,43,1,100,0,3
35854,13,11,0,0,0,52,1,100,3,3
35855,13,11,1,0,0,52,1,100,0,3
35856,13,10,0,0,0,39,1,100,0,1
35857,13,11,0,0,0,57,1,100,0,4
35858,13,11,0,0,1,49,1,100,0,2
35859,13,11,0,0,0,25,1,100,0,4
35860,13,10,0,0,0,56,1,100,0,4
35861,13,11,0,0,0,53,1,100,1,2
35862,13,11,1,0,0,32,4,210,0,2
35863,13,11,1,0,1,35,1,100,0,3
35864,13,11,0,0,1,18,3,100,0,3
35865,13,11,0,0,0,89,1,100,0,4
35866,13,11,0,0,0,73,1,100,0,2
35867,13,11,0,0,0,84,1,100,0,3
35868,13,11,0,0,0,31,1,100,0,3
35869,13,11,0,0,1,59,1,100,0,3
35870,13,11,0,0,0,39,1,100,2,3
35871,13,11,0,0,0,64,1,100,0,3
35872,13,11,0,0,0,51,3,100,0,2
35873,13,11,0,0,0,68,1,100,0,4
35874,13,11,1,0,0,16,4,210,2,1
35875,13,11,0,0,1,31,4,282,3,2
35876,13,11,0,0,0,66,1,100,0,3
35877,13,11,1,0,1,14,1,100,3,1
35878,13,11,1,0,0,32,4,210,2,1
35879,13,11,0,0,0,38,0,100,2,4
35880,13,11,1,0,0,49,1,100,2,4
35881,13,11,0,0,0,46,2,100,0,3
35882,13,11,1,0,1,45,1,100,0,4
35883,13,11,1,0,1,19,3,100,0,3
35884,13,11,1,0,0,50,1,100,2,2
35885,13,11,1,0,1,51,1,100,0,4
35886,13,11,0,0,0,54,1,100,0,3
35887,13,11,0,0,0,52,1,100,0,3
35888,13,11,0,0,0,57,1,100,2,3
35889,13,11,0,0,0,70,1,100,0,3
35890,13,11,0,0,0,24,4,210,0,2
35891,13,11,1,0,0,54,3,100,0,1
35892,13,11,0,0,0,70,1,100,0,3
35893,13,11,0,0,0,39,1,100,0,3
35894,13,11,1,0,1,65,1,100,0,4
35895,13,11,0,0,1,57,1,100,0,2
35896,13,11,0,0,0,50,1,100,2,3
35897,13,11,0,0,0,29,4,210,0,1
35898,13,11,0,0,0,24,4,210,0,1
35899,13,11,1,0,0,44,1,100,0,4
35900,13,11,0,0,0,21,4,210,0,1
35901,13,11,1,0,1,30,1,100,1,2
35902,13,11,0,0,0,44,1,100,0,3
35903,13,11,0,0,0,50,1,100,3,2
35904,13,12,0,0,0,60,1,100,0,2
35905,13,11,0,0,0,54,1,100,0,4
35906,13,11,0,0,1,52,1,100,0,4
35907,13,11,0,0,0,53,1,100,2,2
35908,13,12,1,0,0,50,1,100,2,1
35909,13,11,0,0,0,78,1,100,0,1
35910,13,12,0,0,0,69,1,100,2,2
35911,13,12,0,0,0,37,1,100,0,2
35912,13,12,0,0,0,61,1,100,2,3
35913,13,12,0,0,0,26,1,100,0,3
35914,13,11,0,0,0,73,1,100,0,2
35915,13,11,1,0,0,20,3,100,0,2
35916,13,12,1,1,0,45,1,100,0,2
35917,13,11,0,0,0,56,1,100,0,3
35918,13,11,0,0,0,50,1,100,0,4
35919,13,11,1,0,0,34,4,210,1,2
35920,13,11,1,0,0,59,1,100,1,4
35921,13,11,0,0,1,22,4,210,0,3
35922,13,12,0,0,1,71,1,100,0,4
35923,13,12,0,0,0,33,1,100,0,1
35924,13,12,0,0,0,54,1,100,0,2
35925,13,12,0,0,0,70,1,100,2,3
35926,13,11,0,0,1,32,1,100,0,3
35927,13,12,0,0,1,67,1,100,0,3
35928,13,12,1,0,0,47,1,100,0,3
35929,13,12,0,0,0,19,1,100,0,1
35930,13,12,0,0,0,90,1,100,0,4
35931,13,12,0,0,0,85,1,100,3,4
35932,13,12,1,0,0,22,4,210,2,2
35933,13,9,1,0,0,35,4,210,2,2
35934,13,11,1,0,0,17,1,100,1,1
35935,13,12,0,0,0,40,0,100,0,2
35936,13,11,0,0,1,44,1,100,2,2
35937,13,12,0,0,0,32,0,100,2,3
35938,13,12,0,0,0,52,1,100,0,2
35939,13,11,0,0,0,78,1,100,1,5
35940,13,12,1,1,0,41,1,100,0,2
35941,13,12,1,0,0,28,1,100,0,3
35942,13,12,1,0,1,38,0,100,0,2
35943,13,12,0,0,0,22,1,100,3,3
35944,13,12,0,0,0,34,4,282,0,3
35945,13,12,0,0,0,31,1,100,2,2
35946,13,12,0,0,0,26,1,100,3,2
35947,13,12,0,0,0,43,1,100,0,2
35948,13,12,0,0,0,22,4,210,0,1
35949,13,12,0,0,0,65,1,100,3,2
35950,13,12,0,0,0,52,4,210,0,1
35951,13,12,1,0,1,52,4,210,0,1
35952,13,12,0,0,0,43,1,100,0,3
35953,13,11,0,0,0,53,1,100,2,4
35954,13,12,0,0,0,80,1,100,0,1
35955,13,12,0,0,0,24,4,210,1,2
35956,13,12,0,0,0,82,1,100,0,3
35957,13,12,0,0,0,49,1,100,1,1
35958,13,12,0,0,0,20,4,210,0,3
35959,13,12,1,0,0,40,3,100,5,2
35960,13,12,1,0,0,24,4,210,5,2
35961,13,11,0,0,0,36,1,100,0,2
35962,13,12,0,0,1,49,1,100,0,2
35963,13,12,1,0,0,30,3,100,2,2
35964,13,12,0,0,1,81,1,100,0,4
35965,13,11,1,0,0,18,4,210,0,3
35966,13,12,0,0,1,35,1,100,0,2
35967,13,12,0,0,1,67,1,100,0,4
35968,13,12,0,0,0,22,1,100,2,3
35969,13,12,0,0,0,38,1,100,2,3
35970,13,12,0,0,0,61,1,100,0,2
35971,13,11,0,0,0,67,1,998,0,5
35972,13,12,0,0,0,76,1,100,0,1
35973,13,12,1,0,0,32,1,100,2,2
35974,13,12,0,0,0,42,1,100,1,4
35975,13,12,0,0,0,55,1,100,0,4
35976,13,10,1,0,0,31,3,100,0,2
35977,13,12,0,0,1,66,1,100,0,3
35978,13,12,0,0,0,38,1,100,4,3
35979,13,12,0,0,1,34,1,100,0,3
35980,13,12,1,0,0,29,3,100,0,1
35981,13,12,1,1,0,40,3,100,0,3
35982,13,12,1,0,0,19,3,100,0,2
35983,13,12,0,0,0,46,1,100,0,2
35984,13,12,0,0,0,48,1,100,2,4
35985,13,12,0,0,0,38,2,100,0,3
35986,13,12,0,0,0,19,1,100,0,2
35987,13,12,0,0,0,53,1,100,3,4
35988,13,12,0,0,0,43,2,100,0,2
35989,13,12,0,0,0,47,1,100,1,2
35990,13,12,1,0,0,30,3,100,0,3
35991,13,12,0,0,0,34,1,100,0,2
35992,13,12,0,0,1,74,1,100,5,1
35993,13,12,0,0,0,57,1,100,0,3
35994,13,12,0,0,0,35,4,270,3,4
35995,13,12,0,0,0,48,1,100,0,3
35996,13,12,0,0,0,25,1,100,0,2
35997,13,12,0,0,0,63,1,100,0,3
35998,13,12,0,0,0,22,4,210,0,3
35999,13,12,0,0,0,80,1,100,0,2
36000,13,12,1,0,0,24,4,210,2,3
36001,13,12,0,0,0,77,1,100,0,5
36002,13,12,0,0,0,38,1,100,2,2
36003,13,12,0,0,0,23,1,100,0,2
36004,13,12,2,0,0,3,4,210,0,5
36005,13,12,0,0,1,62,1,100,0,2
36006,13,12,0,0,0,23,2,100,0,2
36007,13,12,1,0,0,34,3,100,1,2
36008,13,1,0,0,0,29,3,100,0,3
36009,13,1,0,0,0,20,1,100,0,3
36010,13,1,0,0,0,44,1,100,2,4
36011,13,1,0,0,0,74,1,100,0,2
36012,13,1,1,0,0,35,3,100,2,2
36013,13,1,1,0,0,10,1,100,0,1
36014,13,1,1,0,0,67,1,100,0,3
36015,13,1,1,0,0,17,1,100,0,1
36016,13,1,1,1,0,20,1,100,0,2
36017,13,1,0,0,0,51,1,100,5,3
36018,13,1,0,0,0,42,1,100,5,2
36019,13,1,1,0,0,42,1,100,2,2
36020,13,1,0,0,0,44,1,100,0,2
36021,13,1,0,0,0,61,1,100,0,2
36022,13,1,1,0,0,49,4,210,1,2
36023,13,1,1,0,0,29,4,210,2,1
36024,13,1,0,0,0,60,1,100,0,4
36025,13,1,0,0,1,76,1,100,0,2
36026,13,1,0,0,0,53,4,210,0,1
36027,13,1,0,0,0,49,1,100,2,2
36028,13,1,0,0,0,70,1,100,2,2
36029,13,1,2,0,1,25,3,100,5,2
36030,13,1,2,0,0,24,4,210,0,2
36031,13,1,0,0,0,44,1,100,0,2
36032,13,1,0,0,0,66,1,100,3,4
36033,13,1,0,0,0,53,1,100,0,2
36034,13,1,0,0,0,52,1,100,1,4
36035,13,1,1,0,0,18,3,100,0,2
36036,13,1,1,0,0,34,4,210,0,1
36037,13,1,1,0,1,30,1,100,1,3
36038,13,1,0,0,0,50,1,100,1,2
36039,13,1,0,0,0,33,1,100,0,4
36040,13,1,1,0,0,28,1,100,2,2
36041,13,1,0,0,0,56,1,100,0,4
36042,13,1,0,0,1,54,1,100,0,2
36043,13,1,2,0,0,43,1,100,0,3
36044,13,1,1,0,0,20,3,100,1,2
36045,13,1,0,0,0,75,1,100,2,4
36046,13,1,0,0,0,68,1,100,0,2
36047,13,1,0,0,0,60,1,100,0,4
36048,13,1,1,0,0,37,4,210,0,1
36049,13,1,1,0,0,72,1,100,0,4
36050,13,1,1,0,0,46,3,100,1,2
36051,13,1,0,0,0,79,1,100,0,2
36052,13,1,1,0,0,18,4,210,1,2
36053,13,1,0,0,0,25,4,210,0,2
36054,13,1,1,1,0,35,4,210,0,1
36055,13,1,1,0,0,30,3,100,3,2
36056,13,1,1,0,0,26,4,250,0,1
36057,13,1,0,0,0,61,1,100,2,4
36058,13,1,0,0,0,81,3,100,0,1
36059,13,1,1,0,1,17,4,227,1,1
36060,13,1,0,0,0,52,1,100,1,4
36061,13,1,1,0,0,32,1,100,5,1
36062,13,1,1,0,0,20,3,100,1,1
36063,13,1,0,0,0,48,1,100,0,4
36064,13,1,1,1,0,39,0,100,0,2
36065,13,1,1,0,0,48,1,100,0,2
36066,13,1,0,0,0,49,1,100,0,2
36067,13,1,1,0,0,27,4,210,1,1
36068,13,1,0,0,0,38,4,210,0,3
36069,13,1,1,1,0,21,4,210,0,3
36070,13,1,0,0,1,38,1,100,0,3
36071,13,1,1,0,0,17,3,100,1,1
36072,13,1,0,0,0,72,4,210,0,3
36073,13,1,0,0,0,29,3,100,2,1
36074,13,1,1,0,0,20,3,100,0,2
36075,13,1,0,0,0,56,1,100,0,2
36076,13,1,0,0,0,74,1,100,0,3
36077,13,1,1,1,0,49,4,210,0,3
36078,13,1,0,0,0,54,1,100,0,3
36079,13,1,0,0,0,64,1,100,0,2
36080,13,1,1,0,0,21,3,100,1,1
36081,13,1,0,0,0,93,1,100,0,2
36082,13,1,1,0,0,35,1,100,5,4
36083,13,1,0,0,0,91,1,100,0,4
36084,13,1,1,0,0,19,4,226,1,1
36085,13,1,1,0,0,32,4,210,5,2
36086,13,1,1,1,0,16,4,210,0,1
36087,13,1,1,0,0,30,3,100,5,1
36088,13,1,0,0,0,22,4,210,0,2
36089,13,1,0,0,0,23,4,210,0,2
36090,13,1,0,0,0,71,3,100,0,3
36091,13,1,0,0,0,70,1,100,0,4
36092,13,1,1,0,0,23,0,100,1,2
36093,13,1,1,0,0,22,3,100,1,1
36094,13,1,0,0,0,28,4,210,2,2
36095,13,1,1,0,0,45,4,210,2,1
36096,13,1,0,0,0,58,1,100,0,2
36097,13,1,1,0,0,24,4,210,1,1
36098,13,1,0,0,0,20,1,100,0,3
36099,13,1,0,0,0,30,4,210,5,3
36100,13,1,0,0,0,60,1,100,0,3
36101,13,1,1,0,0,17,3,100,1,2
36102,13,1,1,0,0,17,4,210,5,1
36103,13,1,0,0,0,50,1,100,0,3
36104,13,1,0,0,0,40,1,100,0,2
36105,13,1,1,0,0,19,3,100,1,2
36106,13,1,1,0,1,24,1,100,0,3
36107,13,1,1,0,0,24,4,210,0,1
36108,13,1,1,0,0,20,1,100,0,1
36109,13,1,0,0,0,47,1,100,0,3
36110,13,1,0,0,0,25,1,100,0,3
36111,13,1,1,0,0,55,4,210,1,2
36112,13,1,1,0,0,21,4,210,5,1
36113,13,1,0,0,0,28,4,282,0,3
36114,13,1,1,0,1,20,3,100,5,2
36115,13,1,1,0,0,30,3,100,5,1
36116,13,1,0,0,0,68,1,100,0,3
36117,13,1,1,0,0,21,4,210,2,2
36118,13,1,1,1,0,57,1,100,0,2
36119,13,1,0,0,0,63,1,100,0,4
36120,13,1,1,0,0,34,4,210,1,2
36121,13,1,1,0,0,33,1,100,3,1
36122,13,1,1,0,0,25,3,100,2,1
36123,13,1,1,0,0,23,4,210,2,1
36124,13,1,0,0,0,24,1,100,2,2
36125,13,1,1,0,0,16,4,210,1,1
36126,13,1,0,0,0,60,4,282,0,3
36127,13,1,0,0,0,50,1,100,2,2
36128,13,1,1,0,0,36,0,100,1,2
36129,13,1,1,0,0,34,4,210,1,2
36130,13,1,0,0,0,48,0,100,0,4
36131,13,1,1,0,0,25,4,210,2,1
36132,13,1,2,0,0,54,1,100,0,4
36133,13,1,0,0,1,57,1,100,0,2
36134,13,1,1,0,0,26,4,210,1,2
36135,13,1,1,0,0,22,1,100,3,2
36136,13,1,1,0,0,43,4,260,1,2
36137,13,1,0,0,0,48,1,100,0,5
36138,13,1,1,0,0,24,4,210,2,2
36139,13,1,0,0,0,53,1,100,2,4
36140,13,1,0,0,0,31,1,100,0,4
36141,13,1,1,1,0,41,3,100,0,2
36142,13,1,0,0,0,64,1,100,0,2
36143,13,1,2,0,1,67,1,100,0,4
36144,13,1,1,0,0,18,4,210,1,1
36145,13,1,0,0,0,64,4,210,2,2
36146,13,1,0,0,0,84,1,100,0,3
36147,13,1,1,0,0,21,1,100,5,2
36148,13,1,0,0,0,73,1,100,0,2
36149,13,1,1,0,1,43,0,100,0,5
36150,13,1,0,0,0,38,1,100,0,1
36151,13,1,0,0,0,72,3,100,0,3
36152,13,1,1,0,0,36,1,100,2,3
36153,13,1,0,0,0,67,1,100,0,2
36154,13,1,0,0,0,42,4,210,0,2
36155,13,1,1,0,0,36,4,210,1,1
36156,13,1,1,0,0,27,4,210,1,1
36157,13,1,1,0,0,32,4,210,1,2
36158,13,1,1,0,0,20,4,210,1,2
36159,13,1,0,0,0,50,1,100,0,1
36160,13,1,0,0,0,53,1,100,2,2
36161,13,1,0,0,1,44,4,210,0,3
36162,13,1,0,0,0,92,1,100,0,4
36163,13,1,0,0,0,18,4,210,2,1
36164,13,1,1,0,0,42,3,100,0,3
36165,13,1,1,0,0,27,4,250,0,2
36166,13,1,1,0,0,18,3,100,1,1
36167,13,1,0,0,0,33,0,100,0,2
36168,13,1,0,0,0,64,1,100,0,2
36169,13,1,0,0,0,53,4,210,2,3
36170,13,1,0,0,0,20,4,210,0,1
36171,13,1,0,0,0,56,1,100,0,2
36172,13,1,1,0,0,41,1,100,0,3
36173,13,1,2,0,0,25,1,100,0,1
36174,13,1,0,0,0,45,1,100,0,4
36175,13,1,0,0,0,21,4,210,3,2
36176,13,1,1,1,0,27,4,210,0,2
36177,13,1,1,0,0,26,3,100,5,3
36178,13,1,0,0,0,73,1,100,0,1
36179,13,1,0,0,0,48,1,100,2,4
36180,13,1,1,0,1,42,3,100,2,3
36181,13,1,0,0,1,55,1,100,0,3
36182,13,1,0,0,0,75,1,100,0,2
36183,13,1,1,0,0,28,3,100,0,1
36184,13,1,1,0,0,29,1,100,0,1
36185,13,1,0,0,0,44,1,100,0,3
36186,13,1,1,0,0,52,1,100,3,4
36187,13,1,0,0,0,72,1,100,0,3
36188,13,1,0,0,0,54,4,210,2,3
36189,13,1,0,0,0,65,1,100,0,2
36190,13,1,1,0,0,28,3,100,1,3
36191,13,1,0,0,0,53,0,100,0,4
36192,13,1,0,0,0,52,1,100,2,2
36193,13,1,0,0,0,58,1,100,2,2
36194,13,1,0,0,1,22,4,237,0,4
36195,13,1,0,0,1,31,1,100,5,3
36196,13,1,0,0,0,79,1,100,0,2
36197,13,1,1,0,0,50,3,100,0,1
36198,13,1,1,0,1,23,3,100,2,2
36199,13,1,1,0,0,22,3,100,1,2
36200,13,1,1,0,0,27,4,210,5,2
36201,13,1,0,0,0,86,1,100,0,3
36202,13,1,1,0,0,25,0,100,1,2
36203,13,1,0,0,1,37,1,100,0,3
36204,13,1,1,0,0,50,3,100,4,3
36205,13,1,1,0,0,17,4,210,1,1
36206,13,1,1,0,0,21,3,100,1,1
36207,13,1,0,0,0,30,1,100,3,3
36208,13,1,0,0,0,56,1,100,0,2
36209,13,1,0,0,1,59,1,100,1,2
36210,13,1,1,0,0,24,3,100,0,3
36211,13,1,1,0,0,34,4,210,0,1
36212,13,1,0,0,0,74,4,210,4,4
36213,13,1,1,0,1,56,0,100,0,1
36214,13,1,0,0,0,55,1,100,0,4
36215,13,1,0,0,0,49,1,100,1,2
36216,13,1,0,0,0,16,1,100,0,1
36217,13,1,0,0,0,86,1,100,2,3
36218,13,1,0,0,0,33,1,100,5,3
36219,13,1,0,0,0,23,1,100,2,2
36220,13,1,1,0,0,24,3,100,0,2
36221,13,1,0,0,0,25,0,100,0,3
36222,13,1,1,0,0,35,3,100,1,1
36223,13,1,0,0,0,33,1,100,0,4
36224,13,1,1,0,0,20,4,210,1,1
36225,13,1,0,0,1,63,1,100,5,2
36226,13,1,1,0,1,56,0,100,3,3
36227,13,1,0,0,0,28,4,210,0,2
36228,13,1,0,0,0,38,1,100,2,3
36229,13,1,1,0,0,18,4,210,1,1
36230,13,1,1,1,0,44,4,210,0,1
36231,13,1,1,0,1,52,4,210,0,4
36232,13,1,1,0,1,22,4,210,0,3
36233,13,1,1,0,0,34,4,210,3,3
36234,13,1,0,0,0,57,1,100,0,2
36235,13,1,0,0,0,54,4,222,0,4
36236,13,1,0,0,0,37,0,100,1,4
36237,13,1,0,0,0,82,1,100,0,3
36238,13,1,1,1,0,51,1,100,0,2
36239,13,2,0,0,0,89,1,100,0,2
36240,13,1,1,0,0,19,4,210,2,1
36241,13,1,0,0,0,22,1,100,0,3
36242,13,2,1,0,0,54,1,100,1,2
36243,13,1,1,0,0,23,3,100,1,2
36244,13,1,0,0,0,71,3,100,0,3
36245,13,1,0,0,1,46,1,100,0,2
36246,13,2,0,0,0,83,1,100,0,2
36247,13,1,1,0,0,17,1,100,0,1
36248,13,2,0,0,0,42,1,100,5,4
36249,13,2,1,0,0,19,4,210,2,1
36250,13,2,1,0,0,17,4,210,1,1
36251,13,2,0,0,0,51,1,100,0,2
36252,13,1,1,0,0,18,1,100,1,1
36253,13,2,0,0,0,77,1,100,0,2
36254,13,2,2,0,0,21,4,210,0,1
36255,13,2,0,0,0,73,1,100,0,2
36256,13,2,0,0,1,73,1,100,0,3
36257,13,2,1,0,0,35,4,210,1,1
36258,13,2,1,0,0,26,3,100,2,2
36259,13,1,0,0,0,65,1,100,0,2
36260,13,1,1,1,0,33,4,210,0,2
36261,13,1,1,0,0,31,3,100,1,2
